Input,Output,Target
"['mary', 'lost', 'her', 'handbag', 'EOS']","['tom', 'es', 'es', 'EOS']","['mary', 'perdio', 'su', 'bolso', 'EOS']"
"['take', 'a', 'seat', 'please', 'EOS']","['quiero', 'favor', 'EOS']","['por', 'favor', 'tome', 'asiento', 'EOS']"
"['you', 'need', 'to', 'relax', 'EOS']","['eres', 'EOS']","['necesitas', 'relajarte', 'EOS', 'SOS', 'SOS']"
"['don', 't', 'be', 'bad', 'EOS']","['no', 'no', 'EOS']","['no', 'seas', 'malo', 'EOS', 'SOS']"
"['that', 's', 'her', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['esa', 'es', 'ella', 'EOS', 'SOS']"
"['hey', 'come', 'here', 'EOS', 'SOS']","['no', 'aqui', 'EOS']","['oye', 'venid', 'aqui', 'EOS', 'SOS']"
"['i', 'made', 'cookies', 'EOS', 'SOS']","['me', 'a', 'EOS']","['hice', 'galletitas', 'EOS', 'SOS', 'SOS']"
"['his', 'grandmother', 'looks', 'healthy', 'EOS']","['tom', 'se', 'se', 'EOS']","['su', 'abuela', 'luce', 'saludable', 'EOS']"
"['their', 'lips', 'met', 'EOS', 'SOS']","['el', 'se', 'EOS']","['sus', 'labios', 'se', 'encontraron', 'EOS']"
"['tom', 'embraced', 'mary', 'EOS', 'SOS']","['tom', 'se', 'a', 'tom', 'EOS']","['tom', 'abrazo', 'a', 'mary', 'EOS']"
"['i', 'am', 'not', 'afraid', 'EOS']","['no', 'estoy', 'EOS']","['no', 'tengo', 'miedo', 'EOS', 'SOS']"
"['it', 'was', 'quiet', 'again', 'EOS']","['fue', 'fue', 'SOS', 'EOS']","['volvio', 'la', 'calma', 'EOS', 'SOS']"
"['they', 'went', 'fishing', 'EOS', 'SOS']","['ellos', 'lo', 'EOS']","['se', 'fueron', 'de', 'pesca', 'EOS']"
"['take', 'tom', 'EOS', 'SOS', 'SOS']","['tom', 'a', 'tom', 'EOS']","['llevate', 'a', 'tom', 'EOS', 'SOS']"
"['i', 'must', 'hurry', 'EOS', 'SOS']","['yo', 'a', 'EOS']","['tengo', 'que', 'darme', 'prisa', 'EOS']"
"['i', 'sat', 'back', 'down', 'EOS']","['me', 'a', 'EOS']","['volvi', 'a', 'sentarme', 'EOS', 'SOS']"
"['i', 'changed', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['yo', 'cambie', 'EOS', 'SOS', 'SOS']"
"['tom', 'exercised', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'hizo', 'ejercicio', 'EOS', 'SOS']"
"['forty', 'years', 'passed', 'EOS', 'SOS']","['ellos', 'se', 'EOS']","['pasaron', 'cuarenta', 'anos', 'EOS', 'SOS']"
"['we', 'played', 'and', 'laughed', 'EOS']","['ellos', 'a', 'EOS']","['jugamos', 'y', 'reimos', 'EOS', 'SOS']"
"['the', 'pen', 'is', 'broken', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'boligrafo', 'esta', 'roto', 'EOS']"
"['this', 'is', 'big', 'EOS', 'SOS']","['esto', 'es', 'un', 'EOS']","['esto', 'es', 'grande', 'EOS', 'SOS']"
"['prices', 'are', 'rising', 'EOS', 'SOS']","['son', 'son', 'son', 'EOS']","['los', 'precios', 'estan', 'subiendo', 'EOS']"
"['you', 're', 'safe', 'EOS', 'SOS']","['eres', 'son', 'EOS']","['estas', 'a', 'salvo', 'EOS', 'SOS']"
"['they', 've', 'all', 'left', 'EOS']","['ellos', 'lo', 'a', 'EOS']","['se', 'han', 'ido', 'todos', 'EOS']"
"['attack', '!', 'EOS', 'SOS', 'SOS']","['por', '!', 'EOS']","['ataquen', '!', 'EOS', 'SOS', 'SOS']"
"['the', 'girls', 'were', 'excited', 'EOS']","['el', 'la', 'la', 'EOS']","['las', 'chicas', 'estaban', 'entusiasmadas', 'EOS']"
"['no', 'one', 'encouraged', 'her', 'EOS']","['no', 'es', 'habitacion', 'EOS']","['nadie', 'la', 'animo', 'EOS', 'SOS']"
"['the', 'answer', 'is', 'yes', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'respuesta', 'es', 'si', 'EOS']"
"['i', 'm', 'an', 'engineer', 'EOS']","['estoy', 'un', 'SOS', 'EOS']","['soy', 'un', 'ingeniero', 'EOS', 'SOS']"
"['someone', 'please', 'help', 'me', 'EOS']","['me', 'por', 'por', 'favor', 'EOS']","['alguien', 'ayudeme', 'por', 'favor', 'EOS']"
"['we', 'know', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['te', 'conocemos', 'EOS', 'SOS', 'SOS']"
"['i', 'want', 'ice', 'cream', 'EOS']","['me', 'un', 'EOS']","['quiero', 'nieve', 'EOS', 'SOS', 'SOS']"
"['i', 'couldn', 't', 'refuse', 'EOS']","['no', 'no', 'no', 'EOS']","['no', 'me', 'pude', 'rehusar', 'EOS']"
"['open', 'your', 'eyes', 'now', 'EOS']","['me', 'a', 'el', 'EOS']","['ahora', 'abre', 'los', 'ojos', 'EOS']"
"['push', 'it', 'EOS', 'SOS', 'SOS']","['lo', 'EOS']","['empujala', 'EOS', 'SOS', 'SOS', 'SOS']"
"['tell', 'us', 'something', 'EOS', 'SOS']","['lo', 'EOS']","['dinos', 'algo', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'hiding', 'EOS', 'SOS']","['estamos', 'son', 'EOS']","['nosotros', 'estamos', 'escondidos', 'EOS', 'SOS']"
"['that', 'll', 'be', 'all', 'EOS']","['eso', 'es', 'eso', 'EOS']","['eso', 'sera', 'todo', 'EOS', 'SOS']"
"['i', 'm', 'nervous', 'too', 'EOS']","['estoy', 'estoy', 'estoy', 'EOS']","['yo', 'tambien', 'estoy', 'nervioso', 'EOS']"
"['the', 'folder', 'is', 'empty', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'carpeta', 'esta', 'vacia', 'EOS']"
"['the', 'situation', 'is', 'ugly', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'situacion', 'es', 'desagradable', 'EOS']"
"['congratulations', 'on', 'your', 'graduation', 'EOS']","['tu', 'a', 'favor', 'EOS']","['felicidades', 'por', 'tu', 'graduacion', 'EOS']"
"['we', 'met', 'today', 'EOS', 'SOS']","['nos', 'lo', 'EOS']","['nos', 'vimos', 'hoy', 'EOS', 'SOS']"
"['i', 'need', 'a', 'lawyer', 'EOS']","['necesito', 'un', 'un', 'EOS']","['necesito', 'un', 'abogado', 'EOS', 'SOS']"
"['did', 'i', 'win', '?', 'EOS']","['quien', 'que', '?', 'EOS']","['yo', 'gane', '?', 'EOS', 'SOS']"
"['tell', 'us', 'more', 'EOS', 'SOS']","['nos', 'EOS']","['cuentanos', 'mas', 'EOS', 'SOS', 'SOS']"
"['i', 'won', 'again', 'EOS', 'SOS']","['me', 'a', 'EOS']","['gane', 'otra', 'vez', 'EOS', 'SOS']"
"['make', 'way', 'please', 'EOS', 'SOS']","['por', 'por', 'favor', 'EOS']","['permiso', 'por', 'favor', 'EOS', 'SOS']"
"['i', 'like', 'children', 'EOS', 'SOS']","['me', 'gusta', 'el', 'EOS']","['me', 'gustan', 'los', 'ninos', 'EOS']"
"['the', 'dog', 'is', 'bleeding', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'perro', 'esta', 'sangrando', 'EOS']"
"['the', 'night', 'was', 'cold', 'EOS']","['el', 'fue', 'el', 'EOS']","['la', 'noche', 'era', 'fria', 'EOS']"
"['you', 'want', 'this', '?', 'EOS']","['quien', '?', '?', 'EOS']","['quieres', 'esto', '?', 'EOS', 'SOS']"
"['keep', 'to', 'the', 'left', 'EOS']","['la', 'la', 'EOS']","['sigue', 'hacia', 'la', 'izquierda', 'EOS']"
"['now', 'you', 'try', 'EOS', 'SOS']","['ellos', 'que', 'EOS']","['ahora', 'prueba', 'tu', 'EOS', 'SOS']"
"['it', 'sounds', 'great', '!', 'EOS']","['que', 'gusta', 'EOS']","['me', 'parece', 'bien', '!', 'EOS']"
"['i', 'm', 'angry', 'EOS', 'SOS']","['estoy', 'estoy', 'EOS']","['estoy', 'enojado', 'EOS', 'SOS', 'SOS']"
"['tom', 'felt', 'hungry', 'EOS', 'SOS']","['tom', 'se', 'tom', 'EOS']","['tom', 'se', 'sintio', 'hambriento', 'EOS']"
"['put', 'your', 'raincoat', 'on', 'EOS']","['el', 'la', 'EOS']","['ponte', 'la', 'gabardina', 'EOS', 'SOS']"
"['i', 'feel', 'much', 'better', 'EOS']","['me', 'gusta', 'un', 'EOS']","['me', 'encuentro', 'mucho', 'mejor', 'EOS']"
"['he', 'is', 'eating', 'EOS', 'SOS']","['el', 'el', 'EOS']","['esta', 'comiendo', 'EOS', 'SOS', 'SOS']"
"['we', 've', 'contacted', 'tom', 'EOS']","['no', 'a', 'a', 'EOS']","['hemos', 'contactado', 'con', 'tom', 'EOS']"
"['i', 'drink', 'wine', 'EOS', 'SOS']","['me', 'EOS']","['bebo', 'vino', 'EOS', 'SOS', 'SOS']"
"['tom', 'visited', 'boston', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'visito', 'boston', 'EOS', 'SOS']"
"['she', 'is', 'not', 'tall', 'EOS']","['no', 'es', 'es', 'EOS']","['ella', 'no', 'es', 'alta', 'EOS']"
"['is', 'tom', 'ok', '?', 'EOS']","['tom', 'es', '?', '?', 'EOS']","['tom', 'esta', 'bien', '?', 'EOS']"
"['don', 't', 'get', 'drunk', 'EOS']","['no', 'no', 'no', 'EOS']","['no', 'te', 'emborraches', 'EOS', 'SOS']"
"['today', 'isn', 't', 'monday', 'EOS']","['no', 'no', 'es', 'EOS']","['hoy', 'no', 'es', 'lunes', 'EOS']"
"['i', 'wonder', 'why', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'pregunto', 'por', 'que', 'EOS']"
"['you', 're', 'impatient', 'EOS', 'SOS']","['eres', 'muy', 'EOS']","['eres', 'impaciente', 'EOS', 'SOS', 'SOS']"
"['i', 'love', 'you', 'EOS', 'SOS']","['me', 'te', 'EOS']","['te', 'quiero', 'EOS', 'SOS', 'SOS']"
"['this', 'is', 'messed', 'up', 'EOS']","['esto', 'es', 'es', 'EOS']","['esto', 'esta', 'desordenado', 'EOS', 'SOS']"
"['i', 'was', 'born', 'in', 'EOS']","['me', 'a', 'EOS']","['naci', 'en', 'EOS', 'SOS', 'SOS']"
"['you', 'can', 'have', 'mine', 'EOS']","['estas', 'un', 'EOS']","['puedes', 'tener', 'el', 'mio', 'EOS']"
"['he', 's', 'intelligent', 'EOS', 'SOS']","['el', 'muy', 'EOS']","['es', 'inteligente', 'EOS', 'SOS', 'SOS']"
"['i', 'like', 'swimming', 'EOS', 'SOS']","['me', 'gusta', 'el', 'EOS']","['me', 'gusta', 'nadar', 'EOS', 'SOS']"
"['i', 'appreciate', 'it', 'EOS', 'SOS']","['lo', 'lo', 'EOS']","['lo', 'aprecio', 'EOS', 'SOS', 'SOS']"
"['that', 'wasn', 't', 'good', 'EOS']","['no', 'no', 'EOS']","['ha', 'sido', 'mejorable', 'EOS', 'SOS']"
"['turn', 'it', 'upside', 'down', 'EOS']","['lo', 'a', 'EOS']","['ponla', 'boca', 'abajo', 'EOS', 'SOS']"
"['i', 've', 'fixed', 'it', 'EOS']","['lo', 'lo', 'EOS']","['lo', 'he', 'reparado', 'EOS', 'SOS']"
"['tom', 'voted', 'EOS', 'SOS', 'SOS']","['tom', 'a', 'EOS']","['tomas', 'voto', 'EOS', 'SOS', 'SOS']"
"['tom', 'can', 'do', 'it', 'EOS']","['tom', 'no', 'a', 'EOS']","['tom', 'puede', 'hacerlo', 'EOS', 'SOS']"
"['she', 's', 'my', 'godmother', 'EOS']","['ella', 'es', 'mi', 'EOS']","['ella', 'es', 'mi', 'madrina', 'EOS']"
"['they', 'invaded', 'the', 'country', 'EOS']","['ellos', 'el', 'el', 'SOS', 'EOS']","['ellos', 'invadieron', 'el', 'pais', 'EOS']"
"['sound', 'the', 'alarm', '!', 'EOS']","['la', 'la', '!', 'EOS']","['toca', 'la', 'alarma', '!', 'EOS']"
"['long', 'time', 'no', 'see', 'EOS']","['no', 'no', 'a', 'EOS']","['ha', 'pasado', 'mucho', 'tiempo', 'EOS']"
"['it', 'looks', 'good', 'EOS', 'SOS']","['el', 'se', 'EOS']","['se', 've', 'bien', 'EOS', 'SOS']"
"['that', 's', 'very', 'big', 'EOS']","['es', 'es', 'muy', 'EOS']","['eso', 'es', 'muy', 'grande', 'EOS']"
"['winter', 'is', 'coming', 'EOS', 'SOS']","['el', 'es', 'es', 'EOS']","['el', 'invierno', 'esta', 'llegando', 'EOS']"
"['be', 'merciless', 'EOS', 'SOS', 'SOS']","['se', 'por', 'EOS']","['se', 'despiadado', 'EOS', 'SOS', 'SOS']"
"['walk', 'this', 'way', 'EOS', 'SOS']","['esto', 'esto', 'EOS']","['venga', 'por', 'aqui', 'EOS', 'SOS']"
"['i', 'became', 'a', 'catholic', 'EOS']","['necesito', 'un', 'un', 'EOS']","['me', 'hice', 'catolico', 'EOS', 'SOS']"
"['a', 'man', 'must', 'work', 'EOS']","['tengo', 'un', 'un', 'EOS']","['un', 'hombre', 'debe', 'trabajar', 'EOS']"
"['over', 'here', 'ma', 'am', 'EOS']","['no', 'no', 'EOS']","['por', 'aqui', 'senora', 'EOS', 'SOS']"
"['that', 'remains', 'a', 'mystery', 'EOS']","['eso', 'es', 'es', 'EOS']","['todavia', 'nadie', 'lo', 'sabe', 'EOS']"
"['this', 'is', 'a', 'rule', 'EOS']","['esto', 'es', 'un', 'EOS']","['esto', 'es', 'una', 'norma', 'EOS']"
"['i', 'accept', 'your', 'apology', 'EOS']","['me', 'tu', 'EOS']","['acepto', 'tus', 'disculpas', 'EOS', 'SOS']"
"['we', 'talked', 'about', 'french', 'EOS']","['nos', 'a', 'EOS']","['hablamos', 'sobre', 'el', 'frances', 'EOS']"
"['australia', 'was', 'an', 'exception', 'EOS']","['el', 'el', 'el', 'EOS']","['australia', 'era', 'una', 'excepcion', 'EOS']"
"['we', 'were', 'here', 'first', 'EOS']","['no', 'que', 'EOS']","['nosotros', 'estabamos', 'aca', 'primero', 'EOS']"
"['my', 'father', 'is', 'out', 'EOS']","['mi', 'es', 'es', 'EOS']","['mi', 'padre', 'salio', 'EOS', 'SOS']"
"['life', 'is', 'tough', 'EOS', 'SOS']","['el', 'es', 'es', 'EOS']","['la', 'vida', 'es', 'dura', 'EOS']"
"['this', 'is', 'my', 'sister', 'EOS']","['es', 'es', 'mi', 'EOS']","['esta', 'es', 'mi', 'hermana', 'EOS']"
"['leave', 'us', 'alone', 'EOS', 'SOS']","['nos', 'EOS']","['dejanos', 'solos', 'EOS', 'SOS', 'SOS']"
"['suit', 'yourself', 'EOS', 'SOS', 'SOS']","['ellos', 'EOS']","['haz', 'como', 'gustes', 'EOS', 'SOS']"
"['i', 'was', 'falsely', 'accused', 'EOS']","['me', 'gusta', 'el', 'EOS']","['me', 'acusaron', 'injustamente', 'EOS', 'SOS']"
"['do', 'whatever', 'you', 'want', 'EOS']","['ellos', 'que', 'que', 'EOS']","['haga', 'lo', 'que', 'quiera', 'EOS']"
"['tom', 'is', 'extra', 'careful', 'EOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'muy', 'cuidadoso', 'EOS']"
"['take', 'me', 'to', 'tom', 'EOS']","['tom', 'a', 'a', 'EOS']","['llevame', 'con', 'tom', 'EOS', 'SOS']"
"['tom', 'freed', 'the', 'bird', 'EOS']","['tom', 'se', 'el', 'EOS']","['tom', 'libero', 'al', 'pajaro', 'EOS']"
"['you', 'promised', 'EOS', 'SOS', 'SOS']","['te', 'EOS']","['prometisteis', 'EOS', 'SOS', 'SOS', 'SOS']"
"['wash', 'the', 'car', 'EOS', 'SOS']","['el', 'el', 'SOS', 'EOS']","['lava', 'el', 'auto', 'EOS', 'SOS']"
"['please', 'do', 'that', 'EOS', 'SOS']","['por', 'favor', 'por', 'EOS']","['por', 'favor', 'hagalo', 'EOS', 'SOS']"
"['tom', 'can', 'see', 'ghosts', 'EOS']","['tom', 'no', 'tom', 'EOS']","['tom', 'puede', 'ver', 'fantasmas', 'EOS']"
"['did', 'we', 'win', '?', 'EOS']","['estas', '?', 'EOS']","['ganamos', '?', 'EOS', 'SOS', 'SOS']"
"['christmas', 'is', 'here', 'EOS', 'SOS']","['esto', 'es', 'es', 'EOS']","['ya', 'llego', 'la', 'navidad', 'EOS']"
"['hide', 'in', 'the', 'closet', 'EOS']","['el', 'el', 'el', 'EOS']","['escondete', 'en', 'el', 'armario', 'EOS']"
"['tom', 'will', 'perk', 'up', 'EOS']","['tom', 'no', 'a', 'EOS']","['tom', 'se', 'alegrara', 'EOS', 'SOS']"
"['he', 'doesn', 't', 'run', 'EOS']","['no', 'no', 'no', 'EOS']","['el', 'no', 'corre', 'EOS', 'SOS']"
"['the', 'drinks', 'were', 'free', 'EOS']","['el', 'la', 'la', 'EOS']","['las', 'bebidas', 'eran', 'gratis', 'EOS']"
"['i', 'm', 'an', 'adult', 'EOS']","['soy', 'un', 'EOS']","['soy', 'adulto', 'EOS', 'SOS', 'SOS']"
"['stop', 'yelling', 'at', 'me', 'EOS']","['me', 'a', 'EOS']","['deja', 'de', 'gritarme', 'EOS', 'SOS']"
"['show', 'yourselves', 'EOS', 'SOS', 'SOS']","['nos', 'EOS']","['mostraos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['i', 'have', 'a', 'nosebleed', 'EOS']","['tengo', 'un', 'EOS']","['me', 'sangra', 'la', 'nariz', 'EOS']"
"['you', 'said', 'it', '!', 'EOS']","['que', '!', 'EOS']","['asi', '!', 'exactamente', 'asi', 'EOS']"
"['you', 're', 'something', 'else', 'EOS']","['eres', 'muy', '?', 'EOS']","['eres', 'la', 'leche', 'EOS', 'SOS']"
"['i', 'forgive', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['te', 'perdono', 'EOS', 'SOS', 'SOS']"
"['they', 'look', 'bored', 'EOS', 'SOS']","['ellos', 'se', 'EOS']","['ellos', 'parecen', 'aburridos', 'EOS', 'SOS']"
"['is', 'tom', 'fun', '?', 'EOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'divertido', '?', 'EOS']"
"['tom', 'has', 'a', 'job', 'EOS']","['tom', 'es', 'un', 'SOS', 'EOS']","['tom', 'tiene', 'un', 'trabajo', 'EOS']"
"['keep', 'on', 'trying', 'EOS', 'SOS']","['lo', 'EOS']","['siga', 'intentando', 'EOS', 'SOS', 'SOS']"
"['i', 'need', 'somebody', 'EOS', 'SOS']","['necesito', 'un', 'EOS']","['necesito', 'a', 'alguien', 'EOS', 'SOS']"
"['the', 'light', 'is', 'out', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'luz', 'esta', 'apagada', 'EOS']"
"['we', 'want', 'to', 'help', 'EOS']","['lo', 'EOS']","['queremos', 'ayudar', 'EOS', 'SOS', 'SOS']"
"['i', 'will', 'watch', 'it', 'EOS']","['lo', 'lo', 'EOS']","['lo', 'mirare', 'EOS', 'SOS', 'SOS']"
"['i', 'need', 'medical', 'assistance', 'EOS']","['necesito', 'un', 'EOS']","['necesito', 'asistencia', 'medica', 'EOS', 'SOS']"
"['i', 'play', 'video', 'games', 'EOS']","['me', 'me', 'un', 'EOS']","['yo', 'juego', 'videojuegos', 'EOS', 'SOS']"
"['we', 've', 'seen', 'her', 'EOS']","['nos', 'que', 'EOS']","['la', 'hemos', 'visto', 'EOS', 'SOS']"
"['crime', 'doesn', 't', 'pay', 'EOS']","['no', 'no', 'no', 'es', 'EOS']","['el', 'crimen', 'no', 'paga', 'EOS']"
"['you', 're', 'joking', '!', 'EOS']","['eres', '!', 'EOS']","['estas', 'bromeando', '!', 'EOS', 'SOS']"
"['that', 'll', 'do', 'EOS', 'SOS']","['eso', 'EOS']","['con', 'eso', 'vale', 'EOS', 'SOS']"
"['tom', 'is', 'disgusting', 'EOS', 'SOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'repugnante', 'EOS', 'SOS']"
"['i', 'm', 'not', 'famous', 'EOS']","['no', 'estoy', 'EOS']","['no', 'soy', 'famoso', 'EOS', 'SOS']"
"['you', 'look', 'absolutely', 'gorgeous', 'EOS']","['eres', 'eres', 'muy', 'EOS']","['te', 'ves', 'completamente', 'preciosa', 'EOS']"
"['tom', 'hates', 'homework', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'odia', 'la', 'tarea', 'EOS']"
"['i', 'm', 'not', 'insane', 'EOS']","['no', 'estoy', 'EOS']","['no', 'estoy', 'loco', 'EOS', 'SOS']"
"['i', 'feel', 'flattered', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'siento', 'halagado', 'EOS', 'SOS']"
"['let', 'me', 'see', 'that', 'EOS']","['lo', 'lo', 'EOS']","['a', 'ver', 'eso', 'EOS', 'SOS']"
"['this', 'garden', 'is', 'beautiful', 'EOS']","['este', 'es', 'es', 'un', 'EOS']","['este', 'jardin', 'es', 'bonito', 'EOS']"
"['we', 'met', 'that', 'night', 'EOS']","['lo', 'lo', 'EOS']","['nos', 'conocimos', 'esa', 'noche', 'EOS']"
"['you', 're', 'stupid', 'EOS', 'SOS']","['eres', 'muy', 'EOS']","['eres', 'tonto', 'EOS', 'SOS', 'SOS']"
"['he', 'lied', 'to', 'me', 'EOS']","['me', 'me', 'gusta', 'EOS']","['el', 'me', 'mintio', 'EOS', 'SOS']"
"['tom', 'has', 'asthma', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'tiene', 'asma', 'EOS', 'SOS']"
"['we', 're', 'guests', 'EOS', 'SOS']","['estamos', 'EOS']","['somos', 'invitados', 'EOS', 'SOS', 'SOS']"
"['my', 'uncle', 'is', 'angry', 'EOS']","['mi', 'es', 'es', 'mi', 'EOS']","['mi', 'tio', 'esta', 'enojado', 'EOS']"
"['that', 's', 'a', 'farce', 'EOS']","['es', 'es', 'un', 'EOS']","['eso', 'es', 'una', 'farsa', 'EOS']"
"['you', 're', 'overconfident', 'EOS', 'SOS']","['eres', 'muy', 'EOS']","['eres', 'soberbio', 'EOS', 'SOS', 'SOS']"
"['my', 'opinion', 'has', 'changed', 'EOS']","['me', 'mi', 'mi', 'mi', 'EOS']","['he', 'cambiado', 'de', 'opinion', 'EOS']"
"['thanks', 'for', 'explaining', 'it', 'EOS']","['me', 'por', 'favor', 'EOS']","['gracias', 'por', 'explicarlo', 'EOS', 'SOS']"
"['that', 'cake', 'was', 'delicious', 'EOS']","['eso', 'es', 'el', 'EOS']","['ese', 'pastel', 'estaba', 'delicioso', 'EOS']"
"['tom', 'is', 'our', 'employee', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'es', 'nuestro', 'empleado', 'EOS']"
"['i', 'love', 'comedies', 'EOS', 'SOS']","['me', 'me', 'EOS']","['adoro', 'las', 'comedias', 'EOS', 'SOS']"
"['who', 's', 'hungry', '?', 'EOS']","['quien', 'es', '?', '?', 'EOS']","['quien', 'tiene', 'hambre', '?', 'EOS']"
"['it', 'makes', 'me', 'nervous', 'EOS']","['me', 'gusta', 'EOS']","['me', 'pone', 'nervioso', 'EOS', 'SOS']"
"['that', 's', 'clever', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['que', 'listo', '!', 'EOS', 'SOS']"
"['i', 'like', 'that', 'person', 'EOS']","['me', 'me', 'el', 'EOS']","['esa', 'persona', 'me', 'gusta', 'EOS']"
"['tom', 'is', 'a', 'recluse', 'EOS']","['tom', 'es', 'un', 'SOS', 'EOS']","['tom', 'es', 'un', 'recluso', 'EOS']"
"['no', 'one', 'came', 'EOS', 'SOS']","['tom', 'esta', 'EOS']","['no', 'vino', 'nadie', 'EOS', 'SOS']"
"['come', 'on', 'try', 'again', 'EOS']","['lo', 'a', 'EOS']","['vamos', 'intentalo', 'otra', 'vez', 'EOS']"
"['i', 'know', 'them', 'all', 'EOS']","['me', 'me', 'a', 'EOS']","['los', 'conozco', 'a', 'todos', 'EOS']"
"['leave', 'me', 'alone', '!', 'EOS']","['que', '!', 'EOS']","['dejame', 'solo', 'EOS', 'SOS', 'SOS']"
"['keep', 'practicing', 'EOS', 'SOS', 'SOS']","['ellos', 'EOS']","['segui', 'practicando', 'EOS', 'SOS', 'SOS']"
"['they', 'love', 'me', 'EOS', 'SOS']","['me', 'me', 'EOS']","['ellos', 'me', 'aman', 'EOS', 'SOS']"
"['don', 't', 'leave', 'town', 'EOS']","['no', 'no', 'EOS']","['no', 'dejes', 'la', 'ciudad', 'EOS']"
"['i', 'like', 'winter', 'EOS', 'SOS']","['me', 'gusta', 'el', 'EOS']","['me', 'gusta', 'el', 'invierno', 'EOS']"
"['what', 'happens', 'now', '?', 'EOS']","['que', 'que', '?', '?', 'EOS']","['que', 'pasa', 'ahora', '?', 'EOS']"
"['she', 'has', 'convulsions', 'EOS', 'SOS']","['ella', 'esta', 'EOS']","['ella', 'tiene', 'convulsiones', 'EOS', 'SOS']"
"['tom', 'jumped', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'salto', 'EOS', 'SOS', 'SOS']"
"['tom', 'recommended', 'mary', 'EOS', 'SOS']","['tom', 'se', 'a', 'tom', 'EOS']","['tom', 'recomendo', 'a', 'mary', 'EOS']"
"['did', 'tom', 'faint', '?', 'EOS']","['tom', 'quien', '?', '?', 'EOS']","['se', 'desfallecio', 'tom', '?', 'EOS']"
"['honk', 'the', 'horn', 'EOS', 'SOS']","['el', 'el', 'SOS', 'EOS']","['toca', 'el', 'claxon', 'EOS', 'SOS']"
"['he', 'kept', 'it', 'secret', 'EOS']","['el', 'se', 'el', 'SOS', 'EOS']","['el', 'guardo', 'el', 'secreto', 'EOS']"
"['be', 'good', 'EOS', 'SOS', 'SOS']","['se', 'EOS']","['sean', 'buenas', 'EOS', 'SOS', 'SOS']"
"['my', 'pencil', 'is', 'red', 'EOS']","['mi', 'es', 'es', 'mi', 'EOS']","['mi', 'lapiz', 'es', 'rojo', 'EOS']"
"['i', 'bought', 'flowers', 'EOS', 'SOS']","['me', 'a', 'EOS']","['compre', 'flores', 'EOS', 'SOS', 'SOS']"
"['they', 'cheated', 'me', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'enganaron', 'EOS', 'SOS', 'SOS']"
"['watch', 'my', 'fingers', 'EOS', 'SOS']","['ella', 'mi', 'EOS']","['mira', 'mis', 'dedos', 'EOS', 'SOS']"
"['tom', 'needs', 'help', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'necesita', 'ayuda', 'EOS', 'SOS']"
"['i', 'was', 'laughing', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'estaba', 'riendo', 'EOS', 'SOS']"
"['we', 've', 'had', 'enough', 'EOS']","['no', 'que', 'EOS']","['hemos', 'tenido', 'suficiente', 'EOS', 'SOS']"
"['he', 'wears', 'glasses', 'EOS', 'SOS']","['el', 'se', 'EOS']","['el', 'lleva', 'gafas', 'EOS', 'SOS']"
"['tom', 'went', 'pale', 'EOS', 'SOS']","['tom', 'se', 'se', 'EOS']","['tom', 'se', 'quedo', 'palido', 'EOS']"
"['the', 'cat', 'drinks', 'milk', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'gato', 'bebe', 'leche', 'EOS']"
"['i', 'm', 'sensitive', 'EOS', 'SOS']","['estoy', 'estoy', 'EOS']","['soy', 'sensible', 'EOS', 'SOS', 'SOS']"
"['i', 'was', 'busy', 'yesterday', 'EOS']","['no', 'estaba', 'EOS']","['ayer', 'estuve', 'ocupada', 'EOS', 'SOS']"
"['i', 'use', 'this', 'EOS', 'SOS']","['esto', 'esto', 'EOS']","['uso', 'esto', 'EOS', 'SOS', 'SOS']"
