Input,Output,Target
"['h', 'o', 'y', ' ', 'h', 'a', 'c', 'e', ' ', 'c', 'a', 'l', 'o', 'r', 'EOS']","['i', ' ', ' ', 'w', ' ', 'a', 'a', 'm', ' ', 'a', 'o', ' ', 'e', 'y', 'EOS']","['i', 't', ' ', 's', ' ', 'h', 'o', 't', ' ', 't', 'o', 'd', 'a', 'y', 'EOS']"
"['e', 'l', ' ', 'a', 'd', 'o', 'r', 'a', ' ', 'v', 'i', 'a', 'j', 'a', 'r', 'EOS']","['h', 'e', ' ', 's', 'o', 'o', 'e', ' ', ' ', 't', 'h', 'a', 'n', 'e', 'EOS']","['h', 'e', ' ', 'l', 'o', 'v', 'e', 's', ' ', 't', 'r', 'a', 'v', 'e', 'l', 'i', 'n', 'g', 'EOS']"
"['b', 'u', 's', 'c', 'a', 'l', 'o', 'EOS']","['l', 'e', 'o', 'k', ' ', 'i', 't', ' ', 't', 'p', 'EOS']","['l', 'o', 'o', 'k', ' ', 'i', 't', ' ', 'u', 'p', 'EOS']"
"['v', 'e', 'n', ' ', 'a', 'l', 'g', 'u', 'n', 'a', ' ', 'v', 'e', 'z', 'EOS']","['l', 'o', 'm', 'e', ' ', 'i', ' ', ' ', ' ', 'h', 'n', 'e', 'EOS']","['c', 'o', 'm', 'e', ' ', 'a', 'n', 'y', 't', 'i', 'm', 'e', 'EOS']"
"['t', 'o', 'm', ' ', 'p', 'o', 'd', 'r', 'i', 'a', ' ', 'a', 'y', 'u', 'd', 'a', 'r', 'o', 's', 'EOS']","['t', 'o', 'm', ' ', 'w', 'a', 'u', 'l', 'd', ' ', 'h', 'e', 'r', 'p', 'EOS']","['t', 'o', 'm', ' ', 'c', 'o', 'u', 'l', 'd', ' ', 'h', 'e', 'l', 'p', ' ', 'y', 'o', 'u', 'EOS']"
"['e', 's', 'o', ' ', 'h', 'u', 'e', 'l', 'e', ' ', 'b', 'i', 'e', 'n', 'EOS']","['t', 'h', 'a', 't', ' ', 's', ' ', 'a', 'l', 'l', ' ', ' ', 't', 'o', 't', 'e', 'EOS']","['t', 'h', 'a', 't', ' ', 's', 'm', 'e', 'l', 'l', 's', ' ', 'n', 'i', 'c', 'e', 'EOS']"
"['t', 'e', 'n', 'g', 'o', ' ', 'l', 'a', ' ', 'r', 'e', 's', 'p', 'u', 'e', 's', 't', 'a', 'EOS']","['i', ' ', 'l', 'a', 'v', 'e', ' ', 'a', 'o', 'e', ' ', 'c', 'l', ' ', 'e', 'e', 'r', 'EOS']","['i', ' ', 'h', 'a', 'v', 'e', ' ', 't', 'h', 'e', ' ', 'a', 'n', 's', 'w', 'e', 'r', 'EOS']"
"['e', 's', ' ', 'u', 'n', ' ', 'g', 'r', 'a', 'n', ' ', 'p', 'o', 'e', 'm', 'a', 'EOS']","['i', 'h', 'a', 't', ' ', 's', ' ', 'n', ' ', 'b', 'o', 'o', 'a', 't', ' ', 'i', 'a', 'o', 'd', 'EOS']","['t', 'h', 'a', 't', ' ', 's', ' ', 'a', ' ', 'g', 'r', 'e', 'a', 't', ' ', 'p', 'o', 'e', 'm', 'EOS']"
"['t', 'o', 'm', ' ', 'e', 's', ' ', 'm', 'u', 'y', ' ', 't', 'i', 'm', 'i', 'd', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'a', 'e', 'r', 'y', ' ', 's', 'o', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'v', 'e', 'r', 'y', ' ', 's', 'h', 'y', 'EOS']"
"['v', 'i', 'n', 'i', 'm', 'o', 's', ' ', 'j', 'u', 'n', 't', 'o', 's', 'EOS']","['w', 'e', ' ', 'r', 'a', 'n', 'e', ' ', 't', 'h', ' ', 'e', 't', 'h', 'e', 'r', 'EOS']","['w', 'e', ' ', 'c', 'a', 'm', 'e', ' ', 't', 'o', 'g', 'e', 't', 'h', 'e', 'r', 'EOS']"
"['s', 'u', 'b', 'i', 'o', 's', ' ', 'a', 'l', ' ', 'a', 'u', 't', 'o', 'b', 'u', 's', 'EOS']","['w', 'e', 't', ' ', 'a', 'n', ' ', 't', 'h', 'e', ' ', 'c', 'o', 's', 't', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['g', 'e', 't', ' ', 'o', 'n', ' ', 't', 'h', 'e', ' ', 'b', 'u', 's', 'EOS']"
"['l', 'o', ' ', 'h', 'a', 'r', 'e', ' ', 'm', 'a', 'n', 'a', 'n', 'a', 'EOS']","['i', ' ', 'w', 'l', ' ', 's', 'o', ' ', 't', 't', ' ', 't', 'o', ' ', 'EOS']","['i', ' ', 'l', 'l', ' ', 'd', 'o', ' ', 'i', 't', ' ', 't', 'o', 'm', 'o', 'r', 'r', 'o', 'w', 'EOS']"
"['y', 'a', ' ', 'c', 'a', 's', 'i', ' ', 'e', 's', ' ', 'h', 'o', 'r', 'a', 'EOS']","['i', ' ', ' ', 's', ' ', 'a', ' ', 'o', 'u', 't', ' ', 'o', 'o', 'm', 'e', 'EOS']","['i', 't', ' ', 's', ' ', 'a', 'b', 'o', 'u', 't', ' ', 't', 'i', 'm', 'e', 'EOS']"
"['n', 'a', 'd', 'i', 'e', ' ', 'l', 'a', ' ', 'a', 'y', 'u', 'd', 'o', 'EOS']","['i', 'o', ' ', 'o', 'd', 'y', ' ', 'w', 'a', 'r', 'p', 'EOS']","['n', 'o', 'b', 'o', 'd', 'y', ' ', 'h', 'e', 'l', 'p', 'e', 'd', ' ', 'h', 'e', 'r', 'EOS']"
"['e', 's', 't', 'o', 'y', ' ', 'c', 'a', 'l', 'v', 'o', 'EOS']","['i', ' ', 'm', ' ', 'a', 'o', 'c', 'l', 'EOS']","['i', ' ', 'm', ' ', 'b', 'a', 'l', 'd', 'EOS']"
"['n', 'o', ' ', 'e', 's', 't', 'a', ' ', 'r', 'o', 't', 'o', 'EOS']","['i', ' ', ' ', 's', 's', 'n', ' ', 't', ' ', 'b', 'e', 'o', 'k', 'e', 'EOS']","['i', 't', ' ', 'i', 's', 'n', ' ', 't', ' ', 'b', 'r', 'o', 'k', 'e', 'n', 'EOS']"
"['d', 'o', 'n', 'd', 'e', ' ', 'e', 's', 't', 'a', 'n', ' ', '?', 'EOS']","['d', 'h', 'a', 'r', 'e', ' ', 'y', ' ', 'e', ' ', 'y', 'h', 'e', ' ', ' ', '?', 'EOS']","['w', 'h', 'e', 'r', 'e', ' ', 'a', 'r', 'e', ' ', 't', 'h', 'e', 'y', ' ', '?', 'EOS']"
"['l', 'o', ' ', 'h', 'a', 's', ' ', 'i', 'n', 't', 'e', 'n', 't', 'a', 'd', 'o', ' ', '?', 'EOS']","['w', 'o', 'd', ' ', 'y', 'o', 'u', ' ', 's', 'h', 'y', ' ', 't', 't', ' ', '?', 'EOS']","['d', 'i', 'd', ' ', 'y', 'o', 'u', ' ', 't', 'r', 'y', ' ', 'i', 't', ' ', '?', 'EOS']"
"['e', 'l', 'l', 'a', ' ', 's', 'e', ' ', 'r', 'u', 'b', 'o', 'r', 'i', 'z', 'o', 'EOS']","['h', 'h', 'e', ' ', 'w', 'o', 'a', 's', 't', ' ', 'd', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['s', 'h', 'e', ' ', 'b', 'l', 'u', 's', 'h', 'e', 'd', 'EOS']"
"['s', 'e', ' ', 'q', 'u', 'e', 'b', 'r', 'o', 'EOS']","['i', ' ', ' ', 's', 'a', 'n', 'e', ' ', 't', ' ', 'p', 'i', 'i', 'i', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', 't', ' ', 'c', 'a', 'm', 'e', ' ', 'a', 'p', 'a', 'r', 't', 'EOS']"
"['e', 'l', ' ', 'c', 'o', 'r', 'r', 'e', ' ', 'm', 'u', 'y', ' ', 'r', 'a', 'p', 'i', 'd', 'o', 'EOS']","['h', 'e', ' ', 'w', 'e', 's', 'd', 'e', 'i', 'e', 'r', 'y', ' ', 'w', 'o', 'i', 'EOS']","['h', 'e', ' ', 'r', 'u', 'n', 's', ' ', 'v', 'e', 'r', 'y', ' ', 'f', 'a', 's', 't', 'EOS']"
"['e', 's', 't', 'a', 'n', ' ', 'f', 'e', 'l', 'i', 'c', 'e', 's', 'EOS']","['y', 'h', 'e', 'y', ' ', 'r', 'e', ' ', 'a', 'a', 'p', 'p', 'e', 'EOS']","['t', 'h', 'e', 'y', ' ', 'r', 'e', ' ', 'h', 'a', 'p', 'p', 'y', 'EOS']"
"['v', 'i', 'v', 'i', 's', 't', 'e', ' ', 'a', 'q', 'u', 'i', ' ', '?', 'EOS']","['w', 'o', 'd', ' ', 'y', 'o', 'u', ' ', 'h', 'i', 'k', 'e', ' ', '?', 'e', 'r', 'e', ' ', '?', 'EOS']","['d', 'i', 'd', ' ', 'y', 'o', 'u', ' ', 'l', 'i', 'v', 'e', ' ', 'h', 'e', 'r', 'e', ' ', '?', 'EOS']"
"['h', 'a', 'b', 'l', 'a', ' ', 'f', 'r', 'a', 'n', 'c', 'e', 's', 'EOS']","['t', 'e', ' ', 's', ' ', 'e', 'a', 't', 'e', ' ', 't', 'o', 'e', 'n', 't', 'h', 'EOS']","['h', 'e', ' ', 's', 'p', 'e', 'a', 'k', 's', ' ', 'f', 'r', 'e', 'n', 'c', 'h', 'EOS']"
"['y', 'o', ' ', 'l', 'o', ' ', 'r', 'o', 'm', 'p', 'i', 'EOS']","['i', ' ', 'w', 'e', 'e', 'v', 'e', ' ', 'm', 't', 'EOS']","['i', ' ', 'b', 'r', 'o', 'k', 'e', ' ', 'i', 't', 'EOS']"
"['t', 'e', ' ', 'h', 'e', ' ', 'g', 'u', 'a', 'r', 'd', 'a', 'd', 'o', ' ', 'e', 's', 't', 'o', 'EOS']","['i', ' ', 'l', 'n', 'e', 'e', ' ', 't', 'h', 'e', 's', ' ', 'i', 'o', 'r', ' ', 't', 'o', 'u', 'EOS']","['i', ' ', 'k', 'e', 'p', 't', ' ', 't', 'h', 'i', 's', ' ', 'f', 'o', 'r', ' ', 'y', 'o', 'u', 'EOS']"
"['p', 'o', 'r', ' ', 'd', 'o', 'n', 'd', 'e', ' ', 'e', 'm', 'p', 'i', 'e', 'z', 'o', ' ', '?', 'EOS']","['w', 'h', 'a', 'r', 'e', ' ', 'y', 'o', ' ', 'y', 't', 'm', 'e', 'o', 'y', 't', ' ', '?', 'EOS']","['w', 'h', 'e', 'r', 'e', ' ', 'd', 'o', ' ', 'i', ' ', 's', 't', 'a', 'r', 't', ' ', '?', 'EOS']"
"['l', 'a', 'r', 'g', 'o', ' ', '!', 'EOS']","['i', 'o', 't', ' ', 't', ' ', 'a', 'y', 'EOS']","['g', 'e', 't', ' ', 'a', 'w', 'a', 'y', ' ', '!', 'EOS']"
"['s', 'u', ' ', 'p', 'a', 'd', 'r', 'e', ' ', 'e', 's', ' ', 'a', 'l', 't', 'o', 'EOS']","['y', 'o', 'u', ' ', ' ', 'a', 'o', 'i', 'e', 'e', ' ', ' ', 'i', 's', ' ', 't', 'h', 'l', 'k', 'EOS']","['y', 'o', 'u', 'r', ' ', 'f', 'a', 't', 'h', 'e', 'r', ' ', 'i', 's', ' ', 't', 'a', 'l', 'l', 'EOS']"
"['t', 'o', 'm', ' ', 's', 'o', 'n', 'r', 'i', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', ' ', 'a', 'l', 'l', 'd', 'EOS']","['t', 'o', 'm', ' ', 's', 'm', 'i', 'l', 'e', 'd', 'EOS']"
"['l', 'o', ' ', 's', 'a', 'b', 'e', 'm', 'o', 's', 'EOS']","['w', 'e', ' ', 'r', 'n', 'o', 'w', ' ', 't', 'h', 'a', 't', 'EOS']","['w', 'e', ' ', 'k', 'n', 'o', 'w', ' ', 't', 'h', 'a', 't', 'EOS']"
"['e', 's', 't', 'a', ' ', 'a', 'h', 'i', 'EOS']","['i', ' ', ' ', 's', ' ', 't', 'h', 'e', ' ', 'e', 'EOS']","['i', 't', ' ', 's', ' ', 't', 'h', 'e', 'r', 'e', 'EOS']"
"['e', 's', 'p', 'e', 'r', 'e', 'EOS']","['i', ' ', 'w', 'a', 's', 't', 'EOS']","['i', ' ', 'w', 'a', 'i', 't', 'e', 'd', 'EOS']"
"['l', 'a', ' ', 'v', 'i', 'd', 'a', ' ', 'e', 's', ' ', 'i', 'n', 'j', 'u', 's', 't', 'a', 'EOS']","['s', 'e', 'e', 'e', ' ', 'i', ' ', 't', 'p', 'd', 'u', 'r', 'n', 'e', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['l', 'i', 'f', 'e', ' ', 's', ' ', 'u', 'n', 'f', 'a', 'i', 'r', 'EOS']"
"['h', 'a', 'c', 'e', ' ', 'f', 'a', 'l', 't', 'a', ' ', 'c', 'a', 'f', 'e', 'EOS']","['i', 'h', 'e', ' ', 'e', ' ', 's', ' ', 'a', 'o', 't', 'w', 'o', 'm', 'f', 'e', 'e', 'EOS']","['t', 'h', 'e', 'r', 'e', ' ', 's', ' ', 'n', 'o', ' ', 'c', 'o', 'f', 'f', 'e', 'e', 'EOS']"
"['e', 's', 't', 'o', ' ', 'e', 's', ' ', 'f', 'a', 's', 'c', 'i', 'n', 'a', 'n', 't', 'e', 'EOS']","['t', 'h', 'i', 's', ' ', 'i', 's', ' ', 'a', 'i', 'i', 't', 'e', 'n', 'g', 'i', 'EOS']","['t', 'h', 'i', 's', ' ', 'i', 's', ' ', 'f', 'a', 's', 'c', 'i', 'n', 'a', 't', 'i', 'n', 'g', 'EOS']"
"['n', 'o', ' ', 's', 'o', 'y', ' ', 'm', 'e', 'd', 'i', 'c', 'o', 'EOS']","['i', ' ', 'm', ' ', 'n', 'o', 't', ' ', 'a', ' ', 'c', 'i', 'n', 't', 'EOS']","['i', ' ', 'm', ' ', 'n', 'o', 't', ' ', 'a', ' ', 'd', 'o', 'c', 't', 'o', 'r', 'EOS']"
"['m', 'e', ' ', 'c', 'o', 'r', 'r', 'e', 's', 'p', 'o', 'n', 'd', 'e', ' ', 'a', ' ', 'm', 'i', 'EOS']","['i', ' ', ' ', 's', ' ', 't', 'n', ' ', 't', 'h', ' ', 's', 'e', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', 't', ' ', 's', ' ', 'u', 'p', ' ', 't', 'o', ' ', 'm', 'e', 'EOS']"
"['n', 'o', 's', ' ', 'e', 'n', 'c', 'o', 'n', 't', 'r', 'a', 'm', 'o', 's', ' ', 'h', 'o', 'y', 'EOS']","['w', 'e', ' ', 'r', 'a', ' ', ' ', 'a', 'h', ' ', ' ', 'y', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['w', 'e', ' ', 'm', 'e', 't', ' ', 't', 'o', 'd', 'a', 'y', 'EOS']"
"['t', 'o', 'm', ' ', 'e', 's', 't', 'a', ' ', 'a', 'b', 'u', 'r', 'r', 'i', 'd', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'a', 'o', 'o', 's', 'n', 'g', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'b', 'o', 'r', 'i', 'n', 'g', 'EOS']"
"['t', 'e', 'n', 'g', 'o', ' ', 'a', 's', 'm', 'a', 'EOS']","['i', ' ', 'l', 'a', 'v', 'e', ' ', 'a', ' ', ' ', 'i', 'i', 'e', 'r', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'h', 'a', 'v', 'e', ' ', 'a', 's', 't', 'h', 'm', 'a', 'EOS']"
"['h', 'a', 'z', 'l', 'o', ' ', 'm', 'a', 's', ' ', 'g', 'r', 'a', 'n', 'd', 'e', 'EOS']","['d', 'a', 'r', 'e', ' ', 'i', 's', ' ', 's', 'o', 't', 'e', 'e', 't', 'EOS']","['m', 'a', 'k', 'e', ' ', 'i', 't', ' ', 'l', 'a', 'r', 'g', 'e', 'r', 'EOS']"
"['e', 'l', ' ', 'e', 's', ' ', 'm', 'i', ' ', 'm', 'a', 'r', 'i', 'd', 'o', 'EOS']","['h', 'e', ' ', 'i', ' ', 'a', 'y', ' ', 'f', 'a', 'r', 't', 'o', 'n', 'd', 'EOS']","['h', 'e', ' ', 's', ' ', 'm', 'y', ' ', 'h', 'u', 's', 'b', 'a', 'n', 'd', 'EOS']"
"['e', 'l', ' ', 'n', 'o', ' ', 'c', 'a', 'n', 't', 'a', ' ', 'b', 'i', 'e', 'n', 'EOS']","['h', 'e', ' ', 's', 'a', 'n', ' ', ' ', 'w', ' ', 'i', ' ', 'n', 'g', 'EOS']","['h', 'e', ' ', 'c', 'a', 'n', 'n', 'o', 't', ' ', 's', 'i', 'n', 'g', ' ', 'w', 'e', 'l', 'l', 'EOS']"
"['c', 'o', 'n', 't', 'i', 'n', 'u', 'a', ' ', 's', 'o', 'n', 'r', 'i', 'e', 'n', 'd', 'o', 'EOS']","['t', 'e', 'e', 'p', ' ', 'i', 't', 'o', 'l', 'l', 'n', 'g', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['k', 'e', 'e', 'p', ' ', 's', 'm', 'i', 'l', 'i', 'n', 'g', 'EOS']"
"['e', 'r', 'e', 's', ' ', 'i', 'n', 'g', 'e', 'n', 'u', 'o', 'EOS']","['y', 'o', 'u', ' ', 'r', 'e', ' ', 'a', 'o', 't', 'n', 'e', 'EOS']","['y', 'o', 'u', ' ', 'r', 'e', ' ', 'n', 'a', 'i', 'v', 'e', 'EOS']"
"['q', 'u', 'i', 'e', 'r', 'o', ' ', 'p', 'a', 's', 't', 'a', 'EOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 't', 'o', 'y', 't', 'i', 'n', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 'p', 'a', 's', 't', 'a', 'EOS']"
"['l', 'e', ' ', 'e', 'n', 'c', 'a', 'n', 't', 'a', ' ', 'p', 'e', 's', 'c', 'a', 'r', 'EOS']","['h', 'h', 'e', ' ', 's', 'o', 'o', 'e', ' ', ' ', 't', 'h', ' ', 's', 'o', 'n', 't', 'EOS']","['s', 'h', 'e', ' ', 'l', 'o', 'v', 'e', 's', ' ', 't', 'o', ' ', 'f', 'i', 's', 'h', 'EOS']"
"['y', 'o', ' ', 'h', 'i', 'c', 'e', ' ', 'u', 'n', ' ', 't', 'r', 'a', 't', 'o', 'EOS']","['i', ' ', 'l', ' ', 'd', 'e', ' ', 't', ' ', 'c', 'o', 'a', 't', 'EOS']","['i', ' ', 'm', 'a', 'd', 'e', ' ', 'a', ' ', 'd', 'e', 'a', 'l', 'EOS']"
"['e', 's', 'o', ' ', 'm', 'e', ' ', 'p', 'r', 'e', 'o', 'c', 'u', 'p', 'a', 'EOS']","['t', 'h', 'i', 't', ' ', 's', 'a', 'm', ' ', 'e', ' ', 'e', 'e', ' ', 'i', 'e', 'EOS']","['t', 'h', 'a', 't', ' ', 'c', 'o', 'n', 'c', 'e', 'r', 'n', 's', ' ', 'm', 'e', 'EOS']"
"['a', 'c', 'a', 's', 'o', ' ', 'e', 's', ' ', 't', 'a', 'n', ' ', 'm', 'a', 'l', 'o', ' ', '?', 'EOS']","['w', 's', ' ', 't', 'h', 'a', 't', ' ', 'a', 'o', ' ', 'm', 'e', 'i', ' ', '?', 'EOS']","['i', 's', ' ', 't', 'h', 'a', 't', ' ', 's', 'o', ' ', 'b', 'a', 'd', ' ', '?', 'EOS']"
"['n', 'o', 's', ' ', 'v', 'e', 'm', 'o', 's', ' ', 'g', 'e', 'n', 't', 'e', ' ', '!', 'EOS']","['w', 'h', 'e', ' ', 'y', 'o', 'u', ' ', 'd', 'o', 't', ' ', ' ', '!', 'o', 't', 'e', 'EOS']","['s', 'e', 'e', ' ', 'y', 'o', 'u', ' ', 'g', 'u', 'y', 's', ' ', 'l', 'a', 't', 'e', 'r', 'EOS']"
"['d', 'i', 'j', 'i', 's', 't', 'e', ' ', 'q', 'u', 'e', ' ', 's', 'i', ' ', '?', 'EOS']","['w', 'o', 'd', ' ', 'y', 'o', 'u', ' ', 's', 'e', 'y', ' ', 't', 'o', 'a', ' ', '?', 'EOS']","['d', 'i', 'd', ' ', 'y', 'o', 'u', ' ', 's', 'a', 'y', ' ', 'y', 'e', 's', ' ', '?', 'EOS']"
"['t', 'i', 'r', 'a', 'm', 'e', ' ', 'l', 'a', ' ', 'b', 'o', 'l', 'a', 'EOS']","['i', 'h', 'm', ' ', ' ', 't', 'h', 'e', ' ', 'b', 'o', 'c', 'l', 'EOS']","['t', 'o', 's', 's', ' ', 't', 'h', 'e', ' ', 'b', 'a', 'l', 'l', ' ', 't', 'o', ' ', 'm', 'e', 'EOS']"
"['d', 'e', 'j', 'a', 'l', 'o', ' ', 'e', 'n', 't', 'r', 'a', 'r', 'EOS']","['l', 'e', 't', ' ', 's', 'e', 'm', ' ', 's', 'n', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['l', 'e', 't', ' ', 'h', 'i', 'm', ' ', 'i', 'n', 'EOS']"
"['d', 'i', ' ', 'a', 'l', 'g', 'o', ' ', '!', 'EOS']","['i', 'h', 'y', ' ', 't', 'h', 'm', 'e', ' ', 'h', 'i', 'n', 'g', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['s', 'a', 'y', ' ', 's', 'o', 'm', 'e', 't', 'h', 'i', 'n', 'g', 'EOS']"
"['l', 'a', ' ', 't', 'a', 'z', 'a', ' ', 'e', 's', 't', 'a', ' ', 'v', 'a', 'c', 'i', 'a', 'EOS']","['t', 'h', 'e', ' ', 's', 'a', 's', 'e', 'i', 't', ' ', 't', 'a', 'p', 'i', 'i', 'EOS']","['t', 'h', 'e', ' ', 'c', 'u', 'p', ' ', 'i', 's', ' ', 'e', 'm', 'p', 't', 'y', 'EOS']"
"['i', 'n', 't', 'e', 'n', 't', 'o', ' ', 'a', 'p', 'e', 'l', 'a', 'r', 'EOS']","['i', 'e', ' ', 's', 'h', 'o', 'e', 'd', ' ', 't', 'h', ' ', 'm', ' ', 'p', 'e', 'n', 't', 'EOS']","['h', 'e', ' ', 't', 'r', 'i', 'e', 'd', ' ', 't', 'o', ' ', 'a', 'p', 'p', 'e', 'a', 'l', 'EOS']"
"['t', 'o', 'm', ' ', 'p', 'o', 'd', 'r', 'i', 'a', ' ', 'a', 'y', 'u', 'd', 'a', 'r', 't', 'e', 'EOS']","['t', 'o', 'm', ' ', 'w', 'a', 'u', 'l', 'd', ' ', 't', 'e', 'r', 'p', 'EOS']","['t', 'o', 'm', ' ', 'c', 'o', 'u', 'l', 'd', ' ', 'h', 'e', 'l', 'p', ' ', 'y', 'o', 'u', 'EOS']"
"['p', 'a', 'r', 'a', ' ', 'd', 'e', ' ', 'd', 'e', 'c', 'i', 'r', ' ', 'e', 's', 'o', ' ', '!', 'EOS']","['w', 'h', 'a', 'p', ' ', 't', 't', 'y', ' ', 'n', 'g', ' ', '?', 'o', 'e', 't', ' ', '?', 'EOS']","['s', 't', 'o', 'p', ' ', 's', 'a', 'y', 'i', 'n', 'g', ' ', 't', 'h', 'a', 't', ' ', '!', 'EOS']"
"['p', 'u', 'e', 'd', 'e', 's', ' ', 'c', 'a', 'm', 'i', 'n', 'a', 'r', ' ', '?', 'EOS']","['w', 'a', 'n', ' ', 'y', 'o', 'u', ' ', 's', 'a', 's', 'k', ' ', '?', 'EOS']","['c', 'a', 'n', ' ', 'y', 'o', 'u', ' ', 'w', 'a', 'l', 'k', ' ', '?', 'EOS']"
"['t', 'o', 'm', 'e', 'n', ' ', 'u', 'n', ' ', 'c', 'r', 'u', 'a', 's', 'a', 'n', 'EOS']","['t', 'e', 'v', 'e', ' ', 'a', ' ', 'd', 'a', 'a', 'n', 'n', 't', 'EOS']","['h', 'a', 'v', 'e', ' ', 'a', ' ', 'c', 'r', 'o', 'i', 's', 's', 'a', 'n', 't', 'EOS']"
"['s', 'u', ' ', 'c', 'a', 's', 'a', ' ', 'e', 's', ' ', 'g', 'r', 'a', 'n', 'd', 'e', 'EOS']","['y', 'o', 'u', ' ', ' ', 'a', 'a', 'u', 's', 'e', ' ', 'm', 'n', ' ', 'a', 'o', 'g', 'h', 'SOS', 'SOS']","['y', 'o', 'u', 'r', ' ', 'h', 'o', 'u', 's', 'e', ' ', 'i', 's', ' ', 'b', 'i', 'g', 'EOS']"
"['q', 'u', 'i', 'e', 'n', ' ', 'm', 'e', ' ', 'v', 'i', 'o', ' ', '?', 'EOS']","['w', 'h', 'a', ' ', 's', ' ', 'n', ' ', 'i', 'e', ' ', '?', 'EOS']","['w', 'h', 'o', ' ', 's', 'a', 'w', ' ', 'm', 'e', ' ', '?', 'EOS']"
"['t', 'u', ' ', 'l', 'i', 'b', 'r', 'o', ' ', 'e', 's', 't', 'a', ' ', 'a', 'q', 'u', 'i', 'EOS']","['y', 'o', 'u', ' ', ' ', 'a', 'e', 'o', 'k', ' ', 'i', 't', ' ', 't', 'i', 'r', 'e', 'EOS']","['y', 'o', 'u', 'r', ' ', 'b', 'o', 'o', 'k', ' ', 'i', 's', ' ', 'h', 'e', 'r', 'e', 'EOS']"
"['e', 's', 'o', ' ', 'e', 's', ' ', 'i', 'l', 'e', 'g', 'a', 'l', 'EOS']","['t', 'h', 'i', 't', ' ', 's', ' ', 'a', 'n', 'l', ' ', 'd', 'EOS']","['t', 'h', 'a', 't', ' ', 's', ' ', 'i', 'l', 'l', 'e', 'g', 'a', 'l', 'EOS']"
"['t', 'o', 'm', ' ', 's', 'a', 'b', 'e', ' ', 'p', 'o', 'r', ' ', 'q', 'u', 'e', 'EOS']","['t', 'o', 'm', ' ', 'w', 'n', 'o', 'w', ' ', ' ', 't', 'a', 'i', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['t', 'o', 'm', ' ', 'k', 'n', 'o', 'w', 's', ' ', 'w', 'h', 'y', 'EOS']"
"['t', 'o', 'm', ' ', 'e', 's', 't', 'a', ' ', 'p', 'r', 'e', 's', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'a', 'n', ' ', 't', 'o', 'c', 'n', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', 'i', 'n', ' ', 'j', 'a', 'i', 'l', 'EOS']"
"['v', 'i', ' ', 'u', 'n', ' ', 'a', 'v', 'i', 'o', 'n', 'EOS']","['i', ' ', 'l', 'a', 'w', ' ', 'i', 't', 'c', 'a', 'a', 'y', 'e', 'EOS']","['i', ' ', 's', 'a', 'w', ' ', 'a', ' ', 'p', 'l', 'a', 'n', 'e', 'EOS']"
"['h', 'a', ' ', 'v', 'e', 'n', 'i', 'd', 'o', ' ', '!', 'EOS']","['i', 'e', ' ', 's', 'a', 'v', ' ', 'i', 'o', 'm', 'e', ' ', '!', 'EOS']","['h', 'e', ' ', 'h', 'a', 's', ' ', 'c', 'o', 'm', 'e', ' ', '!', 'EOS']"
"['c', 'a', 'p', 't', 'u', 'r', 'a', 'l', 'o', 'EOS']","['i', 'o', 'n', ' ', 'h', ' ', 'i', 'i', 'm', 'EOS']","['c', 'a', 't', 'c', 'h', ' ', 'h', 'i', 'm', 'EOS']"
"['e', 's', 't', 'o', 'y', ' ', 'c', 'o', 'n', 'f', 'u', 's', 'a', 'EOS']","['i', ' ', 'm', ' ', 'a', 'o', 'm', 'e', 'e', 'l', 'e', 'EOS']","['i', ' ', 'm', ' ', 'c', 'o', 'n', 'f', 'u', 's', 'e', 'd', 'EOS']"
